GSM5356205	GSM5356206	GSM5356207	GSM5356208	GSM5356209	GSM5356210	GSM5356217	GSM5356218	GSM5356219	GSM5356220	GSM5356221	GSM5356222
KLK9	-0.172629433144818	-0.971758340113448	-1.18618068989194	-0.675644824018164	-0.826838516380981	-2.27669479307235	-2.27669479307234	-1.59633220174585	-1.65717162906318	-1.12768863478595	-1.22975037979098	-2.27669479307235
KPNA6	7.63955664846633	7.62933098093128	7.75367804243499	7.54078348375458	7.78781169288627	7.7572185620672	8.07315031549791	7.84704326155014	7.71247729017841	7.981038284827	7.88709367810129	7.68296895675573
LDOC1	4.19358549683947	3.38193156148503	4.25452172397826	4.12212150857458	3.68860920297606	4.03396428764738	4.6257893739724	4.69744776811577	4.32336300869868	4.32605973027088	4.39220573316983	4.76913137469355
LETM1	4.82848866643338	4.48954812046109	4.99053315090787	4.87441946744821	5.76661644853558	5.45346344119067	4.51083236628041	6.11826581725731	5.12775990745208	5.23124357034031	4.98501776431155	5.38779436782514
PLA2G15	3.78904615242307	4.09609279844915	4.24568548096403	3.74248004740442	3.50778330493804	3.95814229926568	3.35869605909999	3.70200135470855	3.60417848856796	3.49347017358196	4.17217448995735	3.70540960649423
MAPK8IP2	-2.27669479307235	-2.27669479307235	1.3433039512878	-2.27669479307235	0.249993285681569	-2.27669479307235	0.379749925220327	2.89112326849446	-2.27669479307235	-2.27669479307235	1.45239191150366	1.63288413117143
MAPRE1	8.01316833990873	8.11221971076675	8.37308494913223	8.13213553450185	8.1077190018605	7.90732508852077	8.06566709020586	7.95725713622359	8.26279995409357	8.20599307984971	8.17539594447147	8.02583907539839
PIGN	5.98262885777865	6.13374819445659	6.1558354899531	6.14219009906283	5.96949241565936	6.55856904243424	5.77988176362256	5.64226971597017	5.89837685214199	6.11494817166213	5.69185050190118	4.94449236210265
DNAJB9	5.66630518547	6.01237621837069	5.34925391218022	6.27634508438222	5.94249857542784	5.50004078686321	5.70479058624662	5.4381155813818	5.89032254781501	6.00258613145049	5.75492906497876	5.57465975265976
MMD	3.55837671738006	3.38193156148503	2.70042367802421	3.73340410318369	3.38976329361763	3.6073521828228	4.16360785849243	2.81668942398217	3.84546051943556	3.96514779627138	3.27311032829715	3.55902490203769
MYCBP	8.08624194821026	8.0812964716463	8.06186465672405	7.51320843175749	7.63147980041781	8.0782319713316	8.81457163634479	8.40165043921118	8.40290711401411	8.62710862443477	7.85728873067687	8.67604233504671
MYO10	4.0141597954519	4.33178676681446	4.48222677182141	4.66603562778086	4.2591379974278	4.53670534247997	4.56642881206007	5.07277597639608	4.78959992005856	4.60956881775304	4.52910727856395	4.4499303668165
CFAP45	8.69440303678238	8.52777935227287	8.61399390367298	7.34687983779138	7.77374399755095	8.68231353455373	9.72662933908619	8.95231871807014	8.92652956650054	9.05549625441468	8.35238713894177	9.64765368625575
TSPAN12	4.09027710517866	1.15691318473992	3.33812429970235	2.92462802589691	3.60632917132957	3.74263320695607	3.93864085767307	1.83338832841604	4.00315763070977	3.73948123110167	-0.402734807894189	2.52219196431741
GTPBP4	6.86221129525097	6.92374014180807	6.93347186185811	6.79007814435057	6.73391732105896	6.77919929868509	6.84742987520488	6.84209477592223	6.81166965224162	7.06667007919358	6.69663861062176	6.84229808671296
BAMBI	3.40785742508183	3.21905962616731	2.84783898776511	2.77343745734497	3.41415231838332	3.64928482992745	4.29375569366589	3.96581751886303	3.71777120858866	4.04784040070094	3.72111246563582	4.12517371914123
NTSR2	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
NUFIP1	3.82908973616537	3.80381413220581	3.74159882225977	3.47483973836462	3.43813588701873	3.71657282799315	3.28695793698629	3.82101621058572	3.56423583376978	3.29846862720884	3.35294704536596	2.9081765419855
FBXO9	-2.27669479307235	-2.27669479307235	0.187449696185346	-2.27669479307235	-0.118481645620091	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR10J1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR1A2	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR1C1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR1F1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR1N1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.70890384899128	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-1.12624943075802
OR1Q1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.65717162906318	-2.27669479307235	-2.27669479307234	-1.58971291670049
OR2A5	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.3025293848448	-1.59633220174585	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR2B6	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.7843513588034	-2.27669479307234	-1.61624582377998	-2.27669479307234	-2.27669479307235	-2.27669479307235	-1.78523134001569	-2.27669479307234	-2.27669479307235
OR2C1	-1.00530545602251	-2.27669479307235	-2.27669479307235	-0.675644824018164	-1.75770442008691	-1.16489635151242	-2.27669479307234	-2.27669479307235	-2.27669479307235	-1.41931846187227	-2.27669479307234	-1.58971291670049
OR2F1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR3A3	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR4D1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR52A1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR7C2	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
OR8B8	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TTC33	5.60708008104874	5.6949857542804	5.90957429449624	5.33070411318124	5.36517638772067	5.59250015636848	5.68539079842631	5.51073768208123	5.46073138379668	5.91917728540792	5.37748324582508	5.68818964303217
OSTF1	6.68398859058824	6.58671774774873	6.82346041480027	6.59092473177467	6.58343523180373	6.60370080537262	6.45100510577448	6.852998850112	6.54204245502055	6.57019062313949	6.40044388536634	6.42707045035305
GMEB2	4.38035020445025	4.3675804166236	3.82701148302713	3.53875286763525	4.17600635042227	5.04593096825878	4.23396910557837	5.28549611080579	4.52409724377281	4.50168763354296	4.83739360280207	4.81501006815687
PADI4	3.93380171493058	2.45082417370896	1.40809480835558	-2.27669479307235	2.54481040826009	0.361418401503223	-2.27669479307234	0.961418638897886	-2.27669479307235	-2.27669479307235	-2.27669479307234	-1.12624943075802
SMR3A	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-0.49629166459585	-2.27669479307234	-2.27669479307235
PFAS	4.17816549446817	4.04395402159836	3.75411461450799	3.82169219917197	4.0258321997633	5.03542799329611	4.19530389878943	4.69051704006139	4.2413063787652	3.79276788383165	4.109194526092	4.22565285994119
PFDN2	5.85994405296448	5.86989863023034	5.91515780320359	5.82302771559778	5.66865442568231	5.82675631134344	5.69096026508925	5.60220842802925	5.90372151538267	5.9836146070772	5.85976952662801	5.99763908374885
PHLDA3	6.01119271315638	5.50878239772159	5.6124459436761	5.68391016227055	5.68377953916813	5.40940488903086	5.57225389155792	5.67774822492795	5.45346089989407	5.51373546554985	5.50876897535346	6.03411951737709
PLXNB2	7.75188420302211	8.16504427345121	8.27498921984667	7.82015000981112	8.28099895106362	8.75372992225985	8.55688938582371	8.52706374539317	8.01062867215981	8.46387138043741	7.64850636924859	8.38916150146536
ANP32C	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
ANP32D	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.75770442008691	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
ICMT	7.69207127328623	7.76435008602967	7.82659642523754	7.84669568966211	8.02551272601908	7.85303576478049	8.02820752548068	7.8945585830684	7.93499322302621	8.23355516531559	8.20850196943615	7.813818511483
PRDM4	6.24561824003068	6.08942161837627	6.34352843676229	6.08981530108869	6.08602792635312	6.28918394337216	6.64281426526846	6.50549574168185	6.05549402299667	6.4850677019892	6.28713755353621	6.49709398603713
PRND	-1.71959053774857	-0.489590829439722	-2.27669479307235	-1.41795300005	-1.75770442008691	-1.16489635151242	-0.985824190826442	-0.272117051991519	-1.22515939093057	-0.0585856159220797	-1.66026690847305	-1.58971291670049
H2AZ2	6.06876984131147	6.01914372998089	6.2843561200492	5.93414480173246	6.09924972184474	6.60192238410791	6.21240409272728	6.39259290185433	6.11890758959185	6.29962437798227	6.22696258773203	6.3288364921491
QPCT	2.16543757256605	2.98101187369004	2.72606283130859	2.84259608294559	2.60960355958414	2.68631084550913	2.13300791220856	2.59709361060546	2.21225023801793	2.83963797345924	2.16889345526178	2.45754366684796
RAB3GAP2	7.26661926575091	7.48362439150939	7.47714461080187	7.47083170687911	7.51298256714736	7.56978267811927	7.48580637561454	7.52738449165534	7.54814364595979	7.55840238096564	7.5629641889989	7.32471969419791
PITPNC1	-2.27669479307235	1.08992306041375	0.573753595323478	0.707780914408532	0.710122663386998	1.67883754336346	0.486084847712208	0.535890648941714	-2.27669479307235	0.70512028913107	1.45239191150366	-2.27669479307235
RGS17	1.68776899713968	1.65092120945095	2.0596945985611	1.03771413811256	1.38889199025991	2.60341014930213	1.26054517272536	1.49449270224159	2.14162723435861	1.09277389267527	1.85467343577913	1.63288413117143
IFIT5	5.61855008958517	6.03703674708352	5.42165101789557	5.94597898926558	5.29139137006107	5.64870853133654	5.85622273510092	5.84312582867348	6.12806956098251	6.09740681918795	5.8570339153771	5.88231333064842
RLF	6.09979132245585	6.05471056202073	6.35384419284197	6.36716211714042	6.13820325440764	6.44014287244227	6.70468927266879	6.22284394924299	6.3400309483248	6.26861295063905	6.24171902959685	6.14860744933277
RSU1	6.68535268429467	7.07537774171938	6.95395978164492	7.07241296971687	6.88551954592336	6.98013730437548	6.96472120860017	6.90481990961288	7.08653392209236	7.32888337925864	7.12504977965838	7.31904487719514
SF3B3	8.10267068141042	8.11590739526359	8.24592895531286	8.20165191771768	8.24703494119213	8.4139442479618	8.52878585019183	8.65228418558839	8.31487990331359	8.34403727556921	8.4280651216221	8.3254899852438
SEC22A	4.14682206159347	3.98986007714958	3.90764881147371	3.8886278439606	3.89331321079787	4.13580378044782	3.94797427578191	4.06561368441269	3.87840912224816	3.82722938011171	4.05293317085752	3.87589196124369
SLC17A5	6.61265194120284	6.57298553539344	6.78280870383986	6.49080199186464	6.53560563702455	6.62136547342121	6.46081857665113	6.60652342149358	6.36349423266829	6.74033266704463	6.51767226222269	6.3556931124361
SHC2	2.79028133961585	2.18800228899899	1.88861310681526	3.4417890421098	3.44997979480883	2.83905914438842	3.96646189634729	4.04402568635078	3.57767330047958	3.17010321810596	3.06128451857685	4.19623701516294
SNAPIN	6.17357483198521	6.2948604405327	6.40632844837206	6.14903191758072	6.0784178517903	6.11309083559252	6.3647801483913	6.12084593094499	6.22305222856872	6.42164012960698	6.25632606378719	6.49105034375149
SPO11	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
STAT5B	5.73641531297288	5.48616611138652	5.05264518321382	5.48467416417976	5.55809128548759	5.96045565162878	5.80063757602127	6.40110867677864	5.7784002248052	5.95273150500541	5.98282127384841	6.00331185069253
STEAP1	4.62743873407522	6.58975168084848	6.0633187747014	5.92221273690221	6.24742912011399	5.82065252994845	4.24157933378219	5.55719787007867	6.16414646061549	5.44881912050014	4.02395774499553	5.16297081353156
SYNGR4	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TNFRSF13B	-1.71959053774857	-2.27669479307235	-1.63076304324023	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-1.13586056323969	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TBL2	4.99615012584961	4.96184657677546	4.79241540997826	4.71296298737981	4.1028723993267	4.06527798234144	4.12298272221601	4.54441459217185	4.98378552533922	4.48019167754572	4.17217448995735	4.82785468411037
PSD4	5.62709314547213	5.47963865623892	5.74061772936231	5.38677154536429	5.3207148055205	6.14275039515352	5.7614721969746	6.4032297895712	5.44981187172724	5.93703845053256	5.80120329698316	5.71609296914557
TIMM10	5.35957808213288	5.17884977568612	4.76175393436582	4.89491504731032	4.71677589470673	4.43648991315342	4.55425787801877	4.58981950850364	5.22489890924722	4.87962817428834	4.89186690075129	4.47464317551555
TIMM13	6.04133419982828	5.81909782042286	6.05322591101425	6.03361991825978	6.03975343824628	6.2913925253985	6.04201275288347	6.1130917056696	5.86314540578271	5.97403446349931	5.73718627594308	6.31977202408437
TIMM8B	5.46499805558116	5.6198042578734	5.79311090225145	5.66255263639797	5.35890801130341	5.31269089698836	5.21060918442628	5.34408442435444	5.56560821562657	5.37211692665899	5.09590952328837	5.58226011074181
ATP6V0A2	4.91009405962765	4.95715548870779	5.18794983844747	4.6175303662435	4.82533241834411	5.19493673455238	5.19892969965847	5.28549611080579	4.93241384898101	5.05344119588586	4.53596499224696	5.77365408345558
TLL2	2.52367941607284	2.31075494871714	2.09947289285896	2.19253073102939	2.58832753758472	2.65920314993425	2.62707295169795	2.50528743701706	3.16203109424523	2.6978468553153	1.98065803335699	2.35479194392612
TPSG1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
PRPF6	7.30971152755512	7.17671318608973	7.13353116573874	6.9679497995491	6.91999136144342	7.60038902023503	7.66415538959602	7.7268614652733	7.29816656344986	7.29542744448569	7.28726364320989	7.65621263087263
TRPC5	-2.27669479307235	-2.27669479307235	-1.63076304324023	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-1.12768863478595	-2.27669479307234	-2.27669479307235
TXN2	7.35669988637141	7.32426647026923	7.56234243084177	7.26579354951529	7.24631760697017	7.42138622564476	7.26182086240313	7.36819590328077	7.29308437124162	7.3475524032565	7.39113643376561	7.44943481669283
UCK2	5.14633982516612	4.9665224606581	5.25112309975645	5.48737605031838	5.20316917086382	5.36395833036593	4.86135312039397	5.27626754527845	5.31590795482763	5.15189356253034	5.05352633071537	5.16803042860243
VAX2	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-1.70890384899128	-1.59633220174585	-2.27669479307235	-2.27669479307235	-2.27669479307234	-1.58971291670049
WBP1	7.53069798505219	7.34596100026914	7.6427882491594	7.17569516942894	7.23266943095984	7.47191763305782	7.70532673361236	7.52446436989458	7.44194132890653	7.55326471869357	7.42754705250986	7.98341711112683
YWHAG	7.85972345028234	7.9207075144715	7.93362956888474	8.00685805971068	7.86171574208678	7.9102022473858	7.91259617490846	8.10596060400683	8.00193346301838	8.0373189267512	7.83660829179899	7.83226201537411
STK39	6.55710744096416	6.0436898261975	6.65014852791657	6.13359194396254	6.40479901311409	6.37082039993796	5.34738158793125	6.1715022588027	5.25866108881928	5.50577887769941	5.04393632829451	5.49234093443205
DNAJC15	6.78032525402459	6.98032182961795	7.06109092660001	6.77246338978048	6.13637198070039	6.54196967366468	6.60938251705678	6.71466634197437	6.66358859352275	6.17136646968143	6.48968763551564	4.84690969878161
PPP2R3B	3.47249252438118	3.07060475591462	3.35465574594203	3.14597509950797	2.40578125590377	3.70336395604485	3.8216596777184	3.42972828458273	3.59098676282023	3.62661314728804	3.32154050988388	4.23532635130902
N6AMT1	1.68776899713968	1.82579645872195	2.84783898776511	1.40082618347331	2.3812490919041	2.45368837240679	3.04748318611837	3.15552881627444	1.33962917970808	3.11537856552877	2.83532547481394	2.03852895043619
CFAP20	6.76234145802556	6.84212916143067	7.06109092660001	6.53195036332363	6.56040169247446	6.97327530392367	7.64706564231532	7.21603108898525	7.30323091541061	7.28771439254017	6.81130630600274	7.41898688424512
VPS4A	6.61265194120284	6.47301613100171	6.32896132590909	6.44149575954039	6.48469716349919	6.85133200857387	6.25061968894252	6.76831305546838	6.09574482664059	6.4984949146976	6.4098074966007	6.50311241627766
NXT1	3.11576815215812	1.98174755709399	2.50693096526182	2.62430192635562	3.0123939311108	3.53463674851906	2.16537584826127	0.866217229986904	2.79876961069111	2.77048365510308	2.54025319278099	3.13181394399288
TBK1	6.49000188341263	6.766389328682	6.75194016922116	6.68454762333814	6.65680999172396	6.74254115804123	6.62109902607494	6.66955999671998	6.69629483050048	6.83651415954032	6.5107268312156	6.34456354838237
PYCARD	4.07370581466289	3.93365859807239	4.20067375703353	3.9681534199513	4.50602731244873	4.85606568493498	4.54813368929761	4.89728317097831	4.34709671370992	3.73040558355636	3.89120339196576	4.67275051989616
MYLIP	5.30027445475674	5.70341372302749	5.75936359630481	5.47108830664725	5.33355854774205	6.13046626159147	5.55708580486433	6.13367773586614	4.78381442297565	5.86007256094887	5.97527283150886	5.50838710944807
VPS51	6.5734072150335	6.51671103215893	6.57982370994002	6.56045642742081	6.52304593956049	7.02992642727341	6.71565962293553	7.05941669672527	6.45916334347878	6.51312192878018	6.50024558553125	6.83595404717767
LGALS13	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
PRSS50	-0.340149795400259	-1.70114737628803	-0.341707463844906	-1.41795300005	-1.37681989443685	-1.16489635151242	-0.985824190826442	-0.787343299194674	-2.27669479307235	-0.885212449061531	-1.22975037979098	-0.258929540250089
PCSK1N	2.10148030636841	1.90587821473554	3.55392065808781	2.11078311365451	0.929024522533187	2.17620892037666	2.65012941097048	2.37301830662325	2.24630624345025	3.19670629429037	2.36648930353357	3.13181394399288
SHPK	5.0351886082427	4.94299000252145	4.88067370832754	4.9429481293184	4.878885797844	5.14695800563256	4.81619836644552	5.47891161902364	4.87370850361246	5.11051955290393	4.90781573423081	5.46793199306217
IL17C	-2.27669479307235	-0.971758340113448	-1.18618068989194	-1.41795300005	-1.75770442008691	-1.61624582377998	-1.3025293848448	-1.59633220174585	-0.893141500781982	-2.27669479307235	-0.898613962747294	-0.776027252083728
FLRT1	-1.31868652011807	-2.27669479307235	-1.63076304324023	-0.494131820154498	-2.27669479307234	-0.112086594892805	-0.726282253099076	-0.0702844877210384	-2.27669479307235	-0.190263589979407	0.502317012664802	0.977108258495611
FLRT3	5.28595910766808	6.05251313955271	6.61627177361489	6.46772833929346	6.61007093880859	6.39566927473691	6.72247397064806	6.14386163424056	6.79450922442732	6.3042191284281	6.92799228534568	6.43338754567201
MAT2B	7.79105849009626	7.98606721111432	8.02683479220858	7.95558381910854	7.92142251862462	7.91879945594193	8.17800487843052	8.02356200988177	8.05333557222859	8.21171083321278	7.86683908029034	8.03970698566082
RBM15B	6.84644559286744	6.7556232975811	6.60595166205916	6.92175472420768	6.82768432943561	7.17214517462305	6.99992244757678	7.28781827908548	6.90789740438902	6.97262672911819	6.83791017189703	7.03045772820334
CPSF1	6.23447942755173	5.70621214029377	5.82904757455243	5.68626382082768	6.27765042402468	6.92572756260769	5.77464581468745	6.82637315905707	6.5658368190665	6.38162081470245	5.86794537411796	6.98817336336254
SAC3D1	-0.747997331864295	1.34102504828345	1.79480936298946	1.83342797783166	1.38889199025991	-0.112086594892805	0.264949407934579	1.42937700834372	-0.623419555597659	1.35142168750209	-0.402734807894189	0.669855028234679
FAM216A	3.11576815215812	2.28103200163768	3.12338936200097	2.82561474230662	2.42990323047316	3.06240912173916	2.76018853267765	3.195242370005	3.03140558283936	3.02919089428432	2.56728293783174	3.47985748453443
CCDC106	1.10545522483217	0.86798547676218	0.682517916080375	0.551311258827493	0.451960899814317	0.220175380023489	0.585117421830382	0.535890648941714	-0.396269228938912	-0.677685923710478	0.610225002306299	1.44557897040243
EEF2K	5.79318897242031	5.66653154236969	5.43725754511377	5.21157602550604	5.68878620980974	6.36454072627267	6.03983205022647	6.28857536642095	5.56223241801857	6.05259701077032	5.57352421290533	6.03965091055239
SNX15	4.16257889576501	4.13814709573896	4.14473775112906	4.10814576713367	4.2181708724238	4.42043504551017	3.8617166398497	4.31129584457266	3.80032480436908	3.5768476996993	3.9124392547201	4.11472992501406
GPR171	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.66026690847305	-1.12624943075802
SLC30A4	1.81285795131449	2.08855768634707	2.01878835514403	2.21878201208336	2.04882775921743	2.35578000487675	2.13300791220856	2.22738712114744	2.49318259281771	2.51966605195919	2.45598576953524	1.84991679698851
YPEL1	3.3676391036201	2.31075494871714	3.08427400899043	2.52260237959853	3.12009657233204	3.4737046352506	3.64928738831924	3.72931051836694	2.90918133856245	3.35860774602276	2.96293795805617	3.47985748453443
PRRC2B	7.8925728216589	7.95228489741833	7.52540068906834	7.57801707513787	7.92778897568166	8.51332036009343	8.37293646741998	8.73586902383416	8.23497787669728	8.22832649368995	7.74857582445042	7.99414011831908
HCFC2	4.91475360431075	4.95244909725605	4.10620469120992	4.61258892513833	4.34410008753581	4.86795336413666	4.67157968697247	4.9905206274087	4.61161544755646	4.71455093715001	3.8367045561643	4.39919734099304
SNX8	4.95149790769532	3.69532217657354	4.95844468758469	4.52588651354715	4.779134102788	5.01952875643189	4.8662841750986	5.20023352311721	4.51713993635516	4.51231668497234	4.95463088374786	4.17628786954406
CISH	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-0.118481645620091	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
ATG4B	1.68776899713968	3.47675528090149	-2.27669479307235	4.05813614028354	1.91850187614749	3.06240912173916	-1.70890384899128	2.18856052466413	-2.27669479307235	1.39801863358348	0.975659297668881	-2.27669479307235
PAXBP1	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
NME7	6.62975713986592	6.37442372709414	6.40434473683902	5.84847053906067	5.86941439531909	6.50247853483045	7.41185105543682	6.8088791708916	6.84121783540298	6.77935802752655	6.3113215575549	7.24556130406246
GMPPB	0.113372356737697	2.15560978903443	0.456116075193731	1.03771413811256	1.69786856767598	0.60816071396007	1.5328029554657	1.78215020930496	1.27510986030903	1.44315753615372	0.385680681105296	2.08206614971155
GMPPA	5.10616435976102	5.10443342595119	4.94758794627698	4.82827729763347	5.00867827219821	5.07698876464491	5.53557894794643	5.39186595596627	5.30786759864285	5.08226263487667	5.50527894192586	5.58604532734414
SEC61A1	9.0685471542084	9.05188663516439	8.918846793424	9.4314973317285	9.33183013090791	9.08629281185272	9.21009919648467	9.2340239368086	9.53795578438684	9.28473548070093	9.37935789582627	9.2897744858364
TIMM22	5.02229279868021	5.15036441745216	5.07276883531871	4.9429481293184	5.31748592404292	5.35131125514763	5.37185990517118	5.42981609027991	5.24609267997459	5.12790314577914	5.44825869239542	5.36594417622727
ALG6	4.97845473193594	5.07442440699129	4.81648388078447	5.21157602550604	5.23774215104145	5.17114681040133	5.06808479458932	4.92116350145236	5.19904843963978	5.2052754918208	4.69146944914572	4.71484739827161
PCDHB1	1.59791323295703	0.785710561004492	0.783654242703186	1.03771413811256	1.38889199025991	1.97106620620573	2.53097560926011	1.61651953046932	0.81231891168999	2.66010935035799	1.26698564152006	2.88378121484739
RPA4	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.7843513588034	-2.27669479307234	-1.61624582377998	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-1.66026690847305	-1.12624943075802
KCNJ14	1.92796112397116	1.86639291710985	1.93332272457147	1.40082618347331	1.88399402315459	2.09761653276471	2.34567090541036	2.18856052466413	1.94828090193341	2.1078829589408	1.61666151023896	1.63288413117143
NENF	6.29470525759572	6.13374819445659	6.17922711109722	6.27478196431262	6.19736706287032	5.90095141774068	5.78249262926064	6.07634383235916	5.72203365493208	5.80925803732027	6.11005015834445	5.96312592570012
TBX21	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307234	-2.27669479307235	-2.27669479307235	-2.27669479307235	-2.27669479307234	-2.27669479307235
TMOD4	-0.340149795400259	0.284613779639708	0.456116075193731	1.30606072566168	0.629095342417602	1.50703815186029	0.9246704988904	1.67386873551557	0.983613473434022	-0.49629166459585	-0.0343904354505692	1.69027909471753
SLC16A8	-0.747997331864295	-0.489590829439722	0.187449696185346	-0.675644824018164	-0.265677047968681	-0.312158598825616	-0.315622261842762	-0.0702844877210384	-1.22515939093057	-0.0585856159220797	-0.0343904354505692	-2.27669479307235
PADI1	3.26919227836159	-2.27669479307235	1.64157106261007	1.35422141505958	0.859683250343646	-2.27669479307235	2.53097560926011	1.83338832841604	0.718387146618874	3.32282592122486	-2.27669479307234	2.03852895043619
ZNF223	3.67282579314576	4.17092961586971	3.79102341877738	3.998775505808	4.21122847437648	4.04447788519892	4.01167028480131	3.96581751886303	3.74184388713763	3.82722938011171	4.3770094043784	4.28274415369104
