control 1	control 2	control 3	control 4	control 5	control 6	IL-17+TNFa 1	IL-17+TNFa 2	IL-17+TNFa 3	IL-17+TNFa 4	IL-17+TNFa 5	IL-17+TNFa 6
ACAN	-3.15400561093548	-3.15400561093548	-2.4545599573671	-2.24388355770001	-2.1889732147773	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.23025394200085
ACAP1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	0.233151291027004	-3.15400561093548	-0.249498336564575	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACAP2	5.40787096621797	5.25720551051114	5.70566385773751	6.09622148485172	5.55835349426625	5.85124829626483	4.89872391421358	6.23408884993266	5.31989703438515	5.01817503118157	5.2219580058638	5.25763426632521
ACAP3	3.78477157967743	3.84316134731014	3.42839785718045	2.674562102557	3.99484603561881	4.37896194602336	3.63597909036657	3.19807803403509	4.3351309243145	3.632379962808	3.6394521471552	2.24734957882279
ACAT1	3.87866161596783	4.34947072508331	3.97013138886505	4.03214960278962	3.98025361074943	4.50138330132181	3.84570429459235	3.82661573797069	3.56451514105153	3.50016337167633	3.30518278923137	4.08254464472959
ACAT2	6.51688711899243	6.45980830868003	6.35960440773205	6.49732111174626	6.33275055902867	6.03866249432445	6.72889521311351	7.03326395346866	6.88246954693457	6.58441466968585	6.66590130301409	6.88905507391952
ACBD3	6.57764342731492	6.74267175440483	6.59955068662177	6.75650235027946	6.73236559784153	6.61029921839544	6.73914749940041	6.94374464925998	6.60423362281973	6.82522901520586	6.80955775727399	6.9845686649626
ACBD4	2.17460318436201	2.50164917118232	2.28641139118745	2.33657169768746	2.64679525027947	2.63394175376869	2.20072648697988	2.25057668700228	2.7349603355146	2.83644443163251	3.165398765463	1.84364589998973
ACBD5	5.58544366335979	5.67345906930957	5.84938878601319	5.53413170482419	5.55014328516311	5.93217616133916	5.38072774682427	5.68127212735628	5.69799176555404	5.36684394956336	5.52756657964628	5.87687800011328
ACBD6	4.49742712738161	4.34947072508331	4.46730300706367	4.57994709511313	4.43732697391929	4.62254935579581	4.41963756750076	3.97190253880514	3.87146421809554	4.57484215101273	4.45364894796082	4.25996877854075
ACBD7	3.13767371593635	2.70222285586247	2.58492376038967	2.68567907103496	2.99533283643482	3.63735396089983	2.44933436866936	2.10541063524367	2.29632722494741	1.89266084238575	2.01149051311747	2.84131935481528
ACCS	1.13594888324377	1.58904803258717	2.08665071526891	-0.0710922133030811	2.25255384765469	1.62709303238219	-3.15400561093548	0.608318146360398	-0.710719324546063	1.03960170903995	1.33831684154553	0.0972438078381327
ACCSL	-3.15400561093548	-3.15400561093548	-3.15400561093548	-2.62833536174735	-2.59226042358828	-3.15400561093548	-2.58746989355282	-2.66294651762884	-2.51723111717014	-1.81698730928964	-1.87078230047805	-3.15400561093547
ACD	3.31607776967995	3.35739955561691	3.25918048007877	3.07198601116483	3.45537847636405	3.74039917218204	2.99044162401085	2.90533139469429	3.66718800336925	3.4253822509485	3.35145359643977	3.04881185680243
ACE	1.44305080037041	1.11356265619364	2.60167943007703	1.28304265493085	1.5591867639591	3.50852165358665	0.651906341139484	0.732173144012927	1.96890684563726	0.869503984014427	1.24335241272098	2.2319573281581
ACE2	4.20745959466045	4.18692575646351	4.04554979651829	4.04946519257054	4.01884346423503	3.89271955420784	4.8208780641646	5.32744526963888	4.85352767599083	4.49298343981825	4.84184253435948	5.54134933865938
ACER1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACER2	-2.13167222902314	-0.748946519292747	-0.298253645231077	0.880393097322317	-0.40712444921081	0.801044879028606	-1.02744836093529	-3.15400561093548	0.685588862078454	-3.15400561093548	-0.123827220454726	-3.15400561093547
ACER3	4.49372258305892	4.90297536704216	4.89190504551864	4.54984437675111	4.83345455497476	4.90442494044617	4.43773577859682	5.24146147469275	3.36948167745993	4.45589083624914	4.81732448980302	4.92819486277539
ACHE	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-0.74023063144425	-1.55593519757318	-2.07696909509392	-0.674035337136155	-1.61211323088715	-3.15400561093547
ACIN1	6.81657181927445	6.57384997182854	6.97478539860178	6.69594032654433	6.63635548622498	7.03587172136669	6.63554469558631	6.20141865365953	7.15148721533321	7.00674495211792	6.98735750226014	6.71038123209493
ACKR1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-2.59041744995853	-2.61942497858341
ACKR2	1.28055793329048	0.525820648412859	0.530109942314511	0.627193023059435	0.535443621540264	1.65981958906755	0.747868252663169	0.846230783238242	1.79841401392953	0.727324148938985	1.64117254345693	1.08942289575763
ACKR3	7.1009551947336	7.20648713729515	7.43948332203645	7.16174138034408	7.16595097779082	6.45347243054302	8.60419031919165	8.43934732354253	8.26727502215505	8.55579882506302	8.8962810756054	8.15001253255556
ACKR4	2.68394981334004	2.56185676896355	2.4980958036337	2.09113206837061	2.18628800708824	2.47751228819341	2.75669022005646	2.68799772051059	2.33248584954617	1.99963068281628	2.17479921489386	3.14234420642918
ACLY	6.76217933841704	6.5582318812153	6.6202555780017	6.41871710364642	6.66932666338745	7.20756303515034	6.70294114799299	6.44866922983464	7.36728598536427	7.0459619407986	7.17969024604448	6.68375769837163
ACMSD	-2.13167222902314	-1.27220089341246	-1.63212964682836	-2.24388355770001	-2.59226042358828	-1.33706370224473	-3.15400561093548	-3.15400561093548	-2.51723111717014	-2.14141950301772	-2.59041744995853	-2.61942497858341
ACO1	5.15462132342808	5.41446532790121	6.17320875557502	5.58696838886242	5.57625315389133	5.93384965625255	4.9550984554642	5.27069585133241	5.92808431188099	5.89753354897566	5.86848247114346	5.67967149395379
ACO2	7.60582779175362	7.41926088604479	7.41302840168076	7.46732798755862	7.45163278105915	7.83353744346586	7.1371040750932	7.00232939678819	7.69434627582545	7.9929038482828	7.6964376670513	7.28087158859321
ACOD1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACOT1	0.410081793285458	0.94294327985824	-0.298253645231077	0.672600543362135	-3.15400561093547	0.678632494180201	0.601420526000496	0.692058075855196	0.740446015037452	0.676636802503871	-3.15400561093548	0.0276342443391665
ACOT11	3.32444417765857	3.02452019992231	3.45630333725427	3.03769060582576	3.63999947913445	3.48131476506959	2.94054373970777	2.40745172884	3.24221130077146	2.94750520002793	3.50944573835783	2.62269123093057
ACOT12	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACOT13	5.599300191064	5.51687430206846	5.53515817379878	5.50461737878521	5.4618672073592	5.55110965606123	6.1509265077068	6.15513857868682	5.97172622718035	5.70231044644491	5.75400952411079	5.92911435639884
ACOT2	4.17544305828032	3.91416805918127	3.86995169033287	3.81140734358986	3.96551207844624	3.78558469639865	3.61067678723443	3.63890267810827	3.64579346356795	3.39434960798435	3.58884656706452	3.38432786043453
ACOT4	1.28055793329048	0.749404942837263	-0.571197783144152	-0.147952553194871	-3.15400561093547	-0.414696426718253	1.81411633503476	-0.505266040036655	-0.325508237313836	0.99892024668953	0.540708775726303	0.654081801250302
ACOT6	-2.55411584105492	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-2.58746989355282	-2.66294651762884	-3.15400561093547	-2.56064018328506	-2.59041744995853	-2.23025394200085
ACOT7	4.029562417414	3.91416805918127	3.94408959238194	4.40602264069767	4.6913703946784	4.36910019879797	4.64510760470117	4.75427289896059	4.71316028920248	5.21305584846003	5.1776995890039	4.40427573549167
ACOT8	5.10449282476171	4.59614232492515	5.42178785771945	4.62395525564395	4.63037237677795	5.02551503789091	5.14551802357164	4.92190542978032	5.31538721554427	4.3984000804974	4.77268069578453	5.01618716891452
ACOT9	5.54305720486499	5.30642902245012	5.68615721332903	5.40050921694401	5.48617017154349	5.30178524326582	5.88681202588858	5.73161260393256	5.90725730259403	5.72742967281223	5.92184495587034	5.72298090145284
ACOX1	5.93463213101738	6.16939202843579	6.11604236491077	5.87127086623395	6.26513943885655	5.92546270169049	6.1909564831773	6.13564197943726	6.35459548395839	6.55138699287575	6.4604585326768	5.80067700213376
ACOX2	2.29868414698704	0.261115964297149	-3.15400561093548	0.716622404545905	2.51801334870386	2.84787296532814	1.43613107862767	-3.15400561093548	1.57516942792688	-3.15400561093548	1.36863157304999	2.15243195137426
ACOX3	2.0985937807817	2.1163368185297	2.3864957277202	1.16090086530844	1.42194662544478	2.87600062299108	1.76908415478835	0.917548947787308	2.78800545211609	0.727324148938985	2.04941229761336	1.62539810374962
ACOXL	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACP1	6.78887634232962	6.9434364587882	7.01129915826967	6.77743717968783	6.79693440365505	6.78271214806705	6.98787219369319	7.03226015312393	7.05672392627055	6.49399318515393	6.68107898101435	7.27055059441991
ACP2	4.84724705659996	4.62465064956561	4.43961152749447	4.88974427629461	4.86026620607944	5.1226241791213	5.24958641133927	4.94555788807928	5.46946605980422	5.74598617694107	5.64367762737587	5.07775341711424
ACP3	2.41293337030029	2.71553661857968	3.25918048007877	3.02898783823012	2.85308085855469	2.95723570011163	3.38304123380302	3.59062350638038	3.96080444091471	4.07056106065639	3.77010613808193	3.97570520446795
ACP4	-3.15400561093548	-2.5338212663461	-3.15400561093548	-2.62833536174735	-3.15400561093547	-2.44839575428493	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.56064018328506	-3.15400561093548	-3.15400561093547
ACP5	3.01897996711044	2.51693826339544	2.60167943007703	2.66335880444631	2.95610025918297	2.6825300047058	2.83525163362671	2.07453852225127	2.86408631185327	1.6775250116925	2.83718064418021	2.33640603107631
ACP6	3.45971672638224	3.56287399250918	4.96170994278109	3.9561477316901	2.95610025918297	4.61004344053897	3.96031407270047	3.19807803403509	4.67494577985776	4.31799858233519	3.20793605825042	4.22540967544935
ACP7	1.17348259135936	0.261115964297149	-0.298253645231077	0.319891862086559	0.241204407588812	-3.15400561093548	-0.202887154780981	0.156404009324484	-0.116089777243609	0.116367427832577	0.593000626022468	0.346284492812325
ACR	-1.80531864739993	-3.15400561093548	-1.98551670049643	-3.15400561093547	-3.15400561093547	-2.44839575428493	-1.86541708036361	-3.15400561093548	-2.07696909509392	-3.15400561093548	-2.18618705788234	-3.15400561093547
ACRBP	0.410081793285458	0.331982711910142	0.21869728084825	-0.229139237256666	-0.308275151159853	-0.284462043815684	-0.115842181444914	0.156404009324484	0.303757062397402	-0.432330204364472	-0.747614731535787	-0.698458671354633
ACRV1	-2.55411584105492	-3.15400561093548	-1.63212964682836	-2.62833536174735	-2.1889732147773	-1.62168779485354	-1.60613508077251	-2.29725687659454	-2.51723111717014	-3.15400561093548	-2.59041744995853	-2.61942497858341
ACSBG1	2.2468076109325	0.987526807334293	2.66682134416143	-0.844707127618974	1.82178208751678	2.99619991925191	1.43613107862767	0.650795601899133	2.40219289094765	-0.964549375078455	1.61612178113662	2.65767315063289
ACSBG2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-0.978698860935522	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-1.20255104250555	-1.45685224766115
ACSF2	5.69918753094317	5.96300849645807	6.1028616646285	5.99148965376253	5.82517601760495	6.19476810451425	3.50478183026089	4.13788233686707	4.81570931610778	4.64573135125216	4.35110326012815	4.52601676709338
ACSF3	-3.15400561093548	-3.15400561093548	-1.98551670049643	-3.15400561093547	-3.15400561093547	-3.15400561093548	-0.29552312180551	-3.15400561093548	-3.15400561093547	0.392457487966939	0.310237872015737	-3.15400561093547
ACSL1	8.89101430565488	9.00308311638173	8.9631201677554	8.92548077920272	8.84079190789692	8.69938583428671	7.84292708392421	8.02635719023638	8.13020348000483	8.04971188417612	7.90601758275269	7.98364142116915
ACSL3	7.81696489191708	7.84961804254529	7.8238170560539	7.76724493705646	7.98070910033952	7.66694713572372	7.69051193545696	8.35113252915294	8.11146608790365	7.77906208233327	7.83587194540461	7.9211319596153
ACSL4	6.36396504149472	6.83018901013554	6.69730550540469	6.92369549443949	6.56724922991286	6.56566259068769	5.97744259416241	7.07772700165625	6.1277642569981	6.2075258786606	5.85783613356819	5.86694742667453
ACSL5	5.145206363576	5.37515589662025	4.75630847119545	5.11204234987941	5.75975227920873	5.75418813687688	5.59263682713799	5.77666372228104	5.44696511614255	5.5381081690941	6.22600760846773	6.89334201454804
ACSL6	0.794298194271618	0.0248800704411368	0.21869728084825	0.0713375804741927	0.0307368635267177	0.39740906385554	-0.115842181444914	0.0333702747901616	-1.03994045230496	-0.811992113169663	-0.747614731535787	-0.381956673166586
ACSM1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACSM2A	-3.15400561093548	-3.15400561093548	-1.63212964682836	-3.15400561093547	-1.87414150740527	-3.15400561093548	-3.15400561093548	-2.29725687659454	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
ACSM2B	-3.15400561093548	-2.5338212663461	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACSM3	1.69611575839093	1.7529746655162	1.79768819705606	1.4224751879357	1.96700196073432	1.11608845939997	-0.202887154780981	-0.173414213656841	0.0667476846279352	0.0382193410164785	0.310237872015737	1.60164150347931
ACSM4	-3.15400561093548	-3.15400561093548	-3.15400561093548	-2.24388355770001	-2.59226042358828	-1.09944551790433	-2.18173480246917	-2.29725687659454	-3.15400561093547	-3.15400561093548	-2.59041744995853	-1.92407130052709
ACSM5	-2.13167222902314	-2.5338212663461	-2.4545599573671	-2.24388355770001	-3.15400561093547	-2.44839575428493	-3.15400561093548	-2.66294651762884	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACSM6	-2.55411584105492	-3.15400561093548	-2.4545599573671	-2.62833536174735	-3.15400561093547	-2.44839575428493	-3.15400561093548	-3.15400561093548	-2.51723111717014	-2.56064018328506	-3.15400561093548	-3.15400561093547
ACSS1	5.8283410168029	5.69714189881507	5.7114647883127	5.02718776128012	4.96031525300307	5.91024221052514	4.67287756824185	4.28672148137443	5.09630423323335	3.98462050714258	4.07134149800425	4.94008404145543
ACSS2	7.60925570182093	7.28505217187505	7.61118052844349	7.35430716368735	7.72614756238974	7.64923013520741	7.22986457178833	7.24822129755792	7.7929321630358	7.34980995970542	7.51987287476743	7.77843733693274
ACSS3	4.19382513033132	0.749404942837263	2.86025665619617	1.66644596670594	4.79506090466065	5.31725429628227	3.55870068741439	0.771202896638488	2.33248584954617	1.75285828756964	4.1563377394382	4.95422292045946
ACTA1	-3.15400561093548	-2.5338212663461	-3.15400561093548	-2.24388355770001	-2.59226042358828	-2.44839575428493	-2.18173480246917	-2.0057685901684	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
ACTA2	1.47346319760142	0.987526807334293	1.47286958970985	0.955796446661589	0.638167715210549	1.78377159907973	2.4349903743049	1.74269321903267	2.81381410931299	1.91469873845223	1.48389576082878	2.16869158882585
ACTB	9.25513103630936	9.11375168093857	8.92181001583008	9.22206306959342	9.29361019583726	9.56982619849749	9.75352803730778	9.55442744689944	10.3950256010343	10.5031422080932	10.2781935022653	9.43620015699665
ACTBL2	0.975213461854086	1.33674823982096	0.663770589294364	1.87506561538348	1.66029150618016	1.06813040257626	3.80724174720848	3.83124026495999	3.17410216551536	3.39434960798435	3.13044218591831	2.27765000710853
ACTC1	-3.15400561093548	-3.15400561093548	-2.4545599573671	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.23025394200085
ACTG1	9.80058297397455	9.56410462764475	9.6835719794116	9.44931715674326	9.75382063307476	10.083474072663	10.5498848771992	10.1718140712726	11.0460442088002	10.8473070597846	10.850015166267	10.2069254390581
ACTG2	-3.15400561093548	-3.15400561093548	-1.98551670049643	-2.62833536174735	-2.59226042358828	-2.44839575428493	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-2.59041744995853	-3.15400561093547
ACTL10	1.24574174158623	1.37080621089235	0.952082891223643	1.59748660303149	1.20482671358742	1.33453207175814	1.00252929125899	0.882330513279763	1.44909599704367	1.45498459346071	0.87227171416168	1.42339739286167
